wagnum,month,target_month,target_day,60d_opor_station_sign_max,5d_st_river_sign_mean,60d_st_border_sign_mean,60d_st_car_sign_max,30d_st_car_sign_max,60d_avg_distance_max,5d_st_sea_sign_max,30d_st_freigh_sign_mean,10d_st_sea_sign_mean,60d_st_freigh_sign_max,10d_avg_distance_max,60d_st_sea_sign_mean,10d_opor_station_sign_mean,10d_naliv_mean,30d_diff_mean,30d_st_border_sign_mean,30d_st_freigh_sign_max,60d_st_freigh_sign_mean,30d_st_border_sign_max,5d_opor_station_sign_max,60d_st_ferry_sign_mean,5d_st_ferry_sign_max,10d_st_ferry_sign_mean,60d_naval_mean,10d_st_freigh_sign_mean,5d_st_sea_sign_mean,5d_skoroport_mean,10d_st_border_sign_mean,10d_opor_station_sign_max,5d_st_freigh_sign_mean,30d_opor_station_sign_mean,60d_opor_station_sign_mean,5d_openvagons_mean,10d_st_car_sign_max,60d_openvagons_mean,30d_openvagons_mean,5d_st_border_sign_max,10d_diff_mean,5d_diff_mean,10d_st_river_sign_mean,60d_st_sea_sign_max,60d_st_car_sign_mean,10d_another_road_max,60d_naliv_mean,10d_naval_mean,10d_skoroport_mean,5d_opor_station_sign_mean,30d_nasip_mean,10d_soprovod_mean,30d_isload_mean,60d_nasip_mean,60d_st_river_sign_max,60d_diff_mean,10d_nasip_mean,30d_avg_distance_max,5d_st_border_sign_mean,30d_naval_mean,5d_avg_distance_min,60d_skoroport_mean,5d_avg_distance_max,60d_isload_mean,10d_openvagons_mean,30d_st_sea_sign_mean,10d_smerz_mean,5d_smerz_mean,10d_isload_mean,10d_st_ferry_sign_max,5d_another_road_max,5d_soprovod_mean,30d_naliv_mean,5d_naval_mean,5d_st_car_sign_max,30d_st_ferry_sign_mean,60d_st_river_sign_mean,5d_naliv_mean,60d_st_ferry_sign_max,10d_st_border_sign_max,10d_st_freigh_sign_max,30d_st_car_sign_mean,10d_avg_distance_min,5d_st_car_sign_mean,30d_another_road_max,5d_st_ferry_sign_mean,30d_smerz_mean,30d_opor_station_sign_max,10d_st_river_sign_max,60d_smerz_mean,30d_soprovod_mean,30d_st_river_sign_max,30d_skoroport_mean,5d_st_freigh_sign_max,10d_st_sea_sign_max,30d_avg_distance_min,60d_st_border_sign_max,30d_st_ferry_sign_max,5d_st_river_sign_max,30d_st_river_sign_mean,30d_st_sea_sign_max,60d_soprovod_mean,60d_another_road_max,5d_isload_mean,10d_st_car_sign_mean,60d_avg_distance_min,5d_nasip_mean,date_kap,date_dep,kod_vrab,date_pl_rem,days_to_pl_rem,last_rem_date,days_from_last_rem,ost_prob,manage_type,rod_id_x,reestr_state,ownership_type,model,rod_id_y,gruz,cnsi_gruz_capacity,cnsi_volumek,tara,date_build,srok_sl,zavod_build,date_iskl,cnsi_probeg_dr,cnsi_probeg_kr,kuzov,telega,tormoz,tipvozd,tippogl,norma_km,ownertype,expected_srok_sl_y,expected_srok_sl_y_b,date_build_b
630,2023-02-01,0,0,,4.0,,,1.0,,0.0,214.33333333333334,0.0,,1132.0,,0.0,0.0,219.4,3.6,317.0,,6.0,0.0,,0.0,0.0,,105.0,0.0,0.0,0.0,0.0,105.0,0.6,,0.0,0.0,,0.0,0.0,434.0,699.2,4.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,,,,0.0,2443.7386363636365,0.0,0.0,1132.0,,1132.0,,0.0,8.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9333333333333333,,0.0,,0.0,105.0,0.4666666666666667,1132.0,0.0,1.0,0.0,0.0,3.0,4.0,,0.0,7.0,0.0,105.0,0.0,1132.0,,2.0,4.0,5.066666666666666,18.0,,,0.0,0.0,,0.0,,2019-08-11,1,2022-08-11,-174,2019-08-11,1270,138729,0,0,1,0,11-1807,0,672,672,138.0,267,2010-08-14,2040-09-29,17,,110,160,2,9,2,4,11,160000,0,30.147945205479452,long,"(2007, 2017]"
631,2023-02-01,0,0,,7.0,,,0.0,,0.0,177.53333333333333,0.0,,879.3636363636364,,3.0,0.0,159.56666666666666,3.6666666666666665,335.0,,12.0,3.0,,0.0,0.0,,157.0,0.0,0.0,4.0,3.0,157.0,1.5,,0.0,0.0,,0.0,4.0,179.0,0.0,7.0,,,1.0,,0.0,0.0,3.0,0.0,0.0,0.26666666666666666,,,,0.0,2326.7758620689656,4.0,0.0,879.3636363636364,,879.3636363636364,,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,,0.0,,4.0,157.0,0.0,491.8,0.0,1.0,0.0,0.0,3.0,7.0,,0.0,9.0,0.0,157.0,0.0,491.8,,3.0,7.0,7.866666666666666,9.0,,,0.0,0.0,,0.0,2022-05-06,2019-05-03,0,2025-05-06,825,2022-05-06,271,117778,0,0,1,0,11-1807,0,672,672,138.0,267,2010-11-09,2041-02-15,17,,110,160,2,9,2,7,11,160000,0,30.29041095890411,long,"(2007, 2017]"
632,2023-02-01,0,0,,6.0,,,0.0,,0.0,245.96666666666667,0.0,,2819.3823529411766,,0.0,0.0,137.4,0.3,281.0,,1.0,0.0,,0.0,0.0,,281.0,0.0,0.0,0.0,0.0,281.0,0.0,,0.0,0.0,,0.0,0.0,39.5,79.0,6.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.4,,,,0.0,4641.0,0.0,0.0,1784.5564338835438,,2819.3823529411766,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,281.0,0.0,1784.5564338835438,0.0,1.0,0.0,0.0,0.0,6.0,,0.0,8.0,0.0,281.0,0.0,1784.5564338835438,,0.0,6.0,6.266666666666667,0.0,,,0.6,0.0,,0.0,2022-04-20,2019-10-12,0,2025-04-20,809,2022-04-20,287,130290,0,0,1,0,11-1807,0,672,672,138.0,267,2008-04-21,2040-07-05,17,,110,160,2,9,2,7,11,160000,0,32.227397260273975,long,"(2007, 2017]"
633,2023-02-01,0,0,,7.0,,,0.0,,0.0,157.0,0.0,,1786.7841726618706,,3.0,0.0,122.76666666666667,4.0,157.0,,4.0,3.0,,0.0,0.0,,157.0,0.0,0.0,4.0,3.0,157.0,3.0,,0.0,0.0,,0.0,4.0,0.0,0.0,7.0,,,0.0,,0.0,0.0,3.0,0.0,0.0,0.36666666666666664,,,,0.0,2001.6883116883116,4.0,0.0,1786.7841726618706,,1786.7841726618706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4.0,157.0,0.0,1786.7841726618706,0.0,1.0,0.0,0.0,3.0,7.0,,0.0,7.0,0.0,157.0,0.0,1786.7841726618706,,0.0,7.0,7.0,0.0,,,0.0,0.0,,0.0,2022-04-24,2019-04-24,0,2025-04-24,813,2022-04-24,283,129489,0,0,1,0,11-1807,0,672,672,138.0,258,2008-03-05,2041-11-25,17,,110,160,2,9,2,1,11,160000,0,33.74794520547945,long,"(2007, 2017]"
634,2023-02-01,0,0,,4.0,,,1.0,,0.0,126.2,0.0,,2026.0239234449762,,0.0,0.0,139.7,0.6,317.0,,6.0,0.0,,0.0,0.0,,105.0,0.0,0.0,0.0,0.0,105.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,0.0,0.0,0.4666666666666667,0.0,0.36666666666666664,,,,0.0,2307.8,0.0,0.4666666666666667,2026.0239234449762,,2026.0239234449762,,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.0,,0.0,105.0,0.1,2026.0239234449762,0.0,1.0,0.0,0.0,0.0,4.0,,0.0,5.0,0.0,105.0,0.0,1755.7,,2.0,4.0,4.1,18.0,,,0.0,0.0,,0.0,,2020-07-08,1,2023-07-08,157,2020-07-08,938,54597,0,0,1,0,11-1807,0,672,672,138.0,267,2008-01-18,2039-05-11,17,,110,160,2,9,2,4,11,160000,0,31.33150684931507,long,"(2007, 2017]"
635,2023-02-01,0,0,,7.0,,,0.0,,9.0,335.0,9.0,,2135.448275862069,,0.0,0.0,29.6,12.0,335.0,,12.0,0.0,,3.0,3.0,,335.0,9.0,0.0,12.0,0.0,335.0,0.0,,0.0,0.0,,0.0,12.0,0.0,0.0,7.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,2135.448275862069,12.0,0.0,2135.448275862069,,2135.448275862069,,0.0,9.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,,0.0,,12.0,335.0,0.0,2135.448275862069,0.0,1.0,3.0,0.0,0.0,7.0,,0.0,7.0,0.0,335.0,9.0,2135.448275862069,,3.0,7.0,7.0,9.0,,,1.0,0.0,,0.0,,2019-06-08,1,2022-06-08,-238,2019-06-08,1334,137522,0,0,1,0,11-1807,0,672,672,138.0,267,2007-05-20,2041-05-26,17,,110,160,2,9,2,6,11,160000,0,34.04109589041096,long,"(2000, 2007]"
636,2023-02-01,0,0,,0.0,,,0.0,,0.0,186.46666666666667,0.0,,1525.3666666666666,,7.0,0.0,51.7,4.666666666666667,262.0,,6.0,7.0,,0.0,0.0,,159.0,0.0,0.0,6.0,7.0,159.0,5.133333333333334,,0.0,0.0,,0.0,6.0,2.6,0.0,0.0,,,0.0,,0.0,0.0,7.0,0.0,0.0,0.43333333333333335,,,,0.0,3164.3333333333335,6.0,0.0,1525.3666666666666,,1525.3666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,6.0,159.0,0.0,525.5,0.0,1.0,0.0,0.0,7.0,0.0,,0.0,8.0,0.0,159.0,0.0,525.5,,0.0,0.0,2.1333333333333333,0.0,,,0.0,0.0,,0.0,2021-10-12,2018-09-04,0,2024-10-12,619,2021-10-12,477,105032,0,0,1,0,11-1807,0,672,672,138.0,267,2008-11-26,2041-11-10,17,,110,160,2,9,2,7,11,160000,0,32.97808219178082,long,"(2007, 2017]"
637,2023-02-01,0,0,,0.0,,,0.0,,0.0,143.1,0.0,,1784.5564338835438,,7.0,0.0,137.43333333333334,5.4,159.0,,6.0,7.0,,0.0,0.0,,159.0,0.0,0.0,6.0,7.0,159.0,6.3,,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,7.0,0.0,0.0,0.0,,,,0.0,1784.5564338835438,6.0,0.0,1784.5564338835438,,1784.5564338835438,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,6.0,159.0,0.0,1784.5564338835438,0.0,1.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,159.0,0.0,514.5,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,2020-06-03,1,2023-06-03,122,2020-06-03,973,15241,0,0,1,0,11-1807,0,672,672,138.0,267,2010-05-30,2041-09-27,17,,110,160,2,9,2,7,2,160000,0,31.350684931506848,long,"(2007, 2017]"
638,2023-02-01,0,0,,4.0,,,1.0,,0.0,225.13333333333333,1.8,,1663.625,,0.0,0.0,344.43333333333334,3.4,317.0,,6.0,0.0,,0.0,0.2,,126.2,0.0,0.0,0.6,0.0,105.0,0.0,,0.0,1.0,,0.0,0.0,478.0,656.0,4.1,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,,,,0.0,2835.6875,0.0,0.0,1312.8148148148148,,1312.8148148148148,,0.0,10.2,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.1333333333333333,,0.0,,6.0,317.0,0.5666666666666667,1312.8148148148148,0.0,1.0,0.0,0.0,0.0,5.0,,0.0,5.0,0.0,105.0,18.0,1312.8148148148148,,2.0,4.0,4.566666666666666,18.0,,,0.0,0.1,,0.0,2021-01-27,2018-11-16,0,2024-01-27,360,2021-01-27,735,52551,0,0,1,0,11-1807,0,672,672,138.0,267,2010-06-27,2041-06-14,17,,110,160,2,9,2,7,12,160000,0,30.986301369863014,long,"(2007, 2017]"
639,2023-02-01,0,0,,7.0,,,1.0,,9.0,326.0,9.0,,1894.1965811965813,,0.0,0.0,341.8333333333333,9.0,335.0,,12.0,0.0,,3.0,3.0,,335.0,9.0,0.0,12.0,0.0,335.0,0.0,,0.0,0.0,,0.0,12.0,5.8,3.8,7.0,,,0.0,,0.4,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,,,,0.4,1894.1965811965813,12.0,0.13333333333333333,1297.0,,1894.1965811965813,,0.0,13.5,0.0,0.0,0.4,3.0,0.0,0.0,0.0,0.8,0.0,2.5,,0.0,,12.0,335.0,0.5,77.0,0.0,1.0,3.0,0.0,0.0,7.0,,0.0,7.0,0.0,335.0,9.0,77.0,,3.0,7.0,6.0,18.0,,,0.8,0.0,,0.8,2022-03-14,2019-03-12,0,2025-03-14,772,2022-03-14,324,103475,0,0,1,0,11-1807,0,672,672,138.0,267,2009-07-16,2041-01-04,17,,110,160,2,9,2,7,11,160000,0,31.493150684931507,long,"(2007, 2017]"
640,2023-02-01,0,0,,7.0,,,0.0,,9.0,322.8333333333333,9.0,,2190.1111111111113,,0.0,0.0,36.03333333333333,10.0,335.0,,12.0,0.0,,3.0,3.0,,335.0,9.0,0.0,12.0,0.0,335.0,0.0,,0.0,0.0,,0.0,12.0,83.8,155.2,7.0,,,0.0,,0.7,0.0,0.0,0.23333333333333334,0.0,0.4,,,,0.7,2190.1111111111113,12.0,0.23333333333333334,2190.1111111111113,,2190.1111111111113,,0.0,8.333333333333334,0.0,0.0,0.7,3.0,0.0,0.0,0.0,1.0,0.0,2.5,,0.0,,12.0,335.0,0.0,1894.1965811965813,0.0,1.0,3.0,0.0,0.0,7.0,,0.0,11.0,0.0,335.0,9.0,1109.25,,3.0,7.0,7.666666666666667,9.0,,,1.0,0.0,,1.0,2012-02-21,2020-09-19,0,2023-09-19,230,2020-09-19,865,33974,0,0,1,0,11-286,0,670,670,138.0,270,1994-05-03,2027-03-05,1,,110,160,2,9,2,7,11,160000,0,32.86027397260274,long,"(0, 2000]"
641,2023-02-01,0,0,,4.0,,,0.0,,0.0,280.6666666666667,0.0,,2745.5,,0.0,0.0,162.06666666666666,4.133333333333334,465.0,,12.0,0.0,,0.0,0.0,,141.0,0.0,0.0,0.8,0.0,105.0,0.0,,0.0,0.0,,0.0,0.0,172.1,53.2,4.0,,,1.0,,0.0,0.0,0.0,0.1,0.0,0.3333333333333333,,,,0.0,2745.5,0.0,0.1,1259.361111111111,,1784.5564338835438,,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,,8.0,465.0,0.0,1259.361111111111,0.0,1.0,0.0,0.0,0.0,4.0,,0.0,7.0,0.0,105.0,0.0,1172.3333333333333,,3.0,4.0,4.1,9.0,,,0.0,0.0,,0.0,2012-05-14,2020-06-21,0,2023-06-21,140,2020-06-21,955,27725,0,0,1,0,11-286,0,670,670,138.0,270,1993-10-25,2026-06-05,1,,110,160,2,9,2,4,2,110000,0,32.632876712328766,long,"(0, 2000]"
642,2023-02-01,0,0,,4.0,,,0.0,,0.0,465.0,0.0,,1327.7727272727273,,0.0,0.0,19.5,8.0,465.0,,8.0,0.0,,0.0,0.0,,465.0,0.0,0.0,8.0,0.0,465.0,0.0,,0.0,0.0,,0.0,8.0,0.0,0.0,4.0,,,0.0,,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,,,,0.0,2165.375,8.0,0.23333333333333334,1327.7727272727273,,1327.7727272727273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,465.0,0.0,1327.7727272727273,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,4.0,0.0,465.0,0.0,1327.7727272727273,,0.0,4.0,4.0,0.0,,,0.0,0.0,,0.0,2012-07-20,2020-07-19,0,2023-07-19,168,2020-07-19,927,39921,0,0,1,0,11-286,0,670,670,138.0,270,1994-01-20,2025-04-08,1,,110,160,2,9,3,7,11,110000,0,31.235616438356164,long,"(0, 2000]"
643,2023-02-01,0,0,,5.0,,,2.0,,18.0,253.2,18.0,,1028.076923076923,,0.0,0.0,191.9,4.2,317.0,,6.0,0.0,,2.0,2.0,,317.0,18.0,0.0,6.0,0.0,317.0,0.0,,0.0,1.0,,0.0,6.0,234.1,421.2,5.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,,,,0.0,3456.6666666666665,6.0,0.0,1028.076923076923,,1028.076923076923,,0.0,12.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.3333333333333333,,0.0,,6.0,317.0,0.8,1028.076923076923,1.0,1.0,2.0,0.0,0.0,5.0,,0.0,6.0,0.0,317.0,18.0,1028.076923076923,,2.0,5.0,4.8,18.0,,,1.0,1.0,,0.0,2006-03-04,2019-11-27,1,2022-11-27,-66,2019-11-27,1162,144963,0,0,1,0,11-286,0,670,670,138.0,270,1994-12-12,2025-07-16,1,,110,160,2,9,2,6,2,160000,0,30.613698630136987,long,"(0, 2000]"
644,2023-02-01,0,0,,4.0,,,1.0,,0.0,124.2,0.0,,1599.642857142857,,0.0,0.0,183.26666666666668,1.1333333333333333,317.0,,6.0,0.0,,0.0,0.0,,105.0,0.0,0.0,0.0,0.0,105.0,0.7,,0.0,0.0,,0.0,0.0,30.4,0.0,4.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,,,,0.0,1663.625,0.0,0.0,1599.642857142857,,1599.642857142857,,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,,0.0,,0.0,105.0,0.03333333333333333,766.8333333333334,0.0,1.0,0.0,0.0,3.0,4.0,,0.0,7.0,0.0,105.0,0.0,766.8333333333334,,2.0,4.0,4.733333333333333,18.0,,,0.0,0.0,,0.0,2020-10-25,2018-09-13,0,2023-10-25,266,2020-10-25,829,67741,0,0,1,0,11-286,0,670,670,138.0,270,1994-12-21,2027-02-10,1,,110,160,2,9,2,1,5,160000,0,32.16164383561644,long,"(0, 2000]"
645,2023-02-01,0,0,,8.6,,,0.0,,9.0,284.26666666666665,5.4,,2604.8529411764707,,0.0,0.0,54.06666666666667,9.333333333333334,335.0,,12.0,0.0,,3.0,2.2,,271.8,1.8,0.0,8.0,0.0,208.6,0.5,,0.0,0.0,,0.0,12.0,115.6,109.0,7.8,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,,,,0.0,2604.8529411764707,4.0,0.0,332.0,,1784.5564338835438,,0.0,6.3,0.0,0.0,0.3,3.0,1.0,0.0,0.0,0.0,0.0,2.2333333333333334,,0.0,,12.0,335.0,0.0,332.0,0.0,1.0,1.4,0.0,3.0,9.0,,0.0,9.0,0.0,335.0,9.0,117.14285714285714,,3.0,9.0,7.266666666666667,9.0,,,0.0,0.0,,0.0,2021-05-08,2018-06-02,0,2024-05-08,462,2021-05-08,634,103089,0,0,1,0,11-286,0,670,670,138.0,270,1994-04-26,2027-03-31,1,,110,160,2,9,2,1,2,160000,0,32.95068493150685,long,"(0, 2000]"
646,2023-02-01,0,0,,7.0,,,0.0,,0.0,206.0,0.0,,2730.6666666666665,,0.0,0.0,121.7,2.0,207.0,,6.0,0.0,,0.0,0.0,,207.0,0.0,0.0,0.0,0.0,207.0,0.0,,0.0,0.0,,0.0,0.0,167.2,259.8,7.0,,,1.0,,1.0,0.0,0.0,0.3333333333333333,0.0,0.23333333333333334,,,,1.0,2730.6666666666665,0.0,0.3333333333333333,2729.3718592964824,,2730.6666666666665,,0.0,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,207.0,0.0,2729.3718592964824,0.0,1.0,0.0,0.0,0.0,7.0,,0.0,7.0,0.0,207.0,0.0,345.0,,0.0,7.0,5.0,0.0,,,0.4,0.0,,1.0,2009-12-10,2021-09-21,1,2024-09-21,598,2021-09-21,498,102757,0,0,1,0,11-286,0,670,670,138.0,270,1995-02-02,2025-02-15,1,,110,160,2,9,2,1,2,160000,0,30.057534246575344,long,"(0, 2000]"
647,2023-02-01,0,0,,11.0,,,0.0,,5.0,237.96666666666667,5.0,,1993.25,,0.0,0.0,13.033333333333333,1.4,262.0,,6.0,0.0,,0.0,0.0,,262.0,5.0,0.0,0.0,0.0,262.0,1.6333333333333333,,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,,,0.0,,0.0,0.0,0.0,0.36666666666666664,0.0,0.36666666666666664,,,,0.0,2522.9473684210525,0.0,0.36666666666666664,1993.25,,1993.25,,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,262.0,0.0,1993.25,0.0,1.0,0.0,0.0,7.0,11.0,,0.0,11.0,0.0,262.0,5.0,1076.3333333333333,,0.0,11.0,8.433333333333334,5.0,,,0.0,0.0,,0.0,2017-05-30,2020-05-07,0,2023-05-07,95,2020-05-07,1000,70147,0,0,1,0,11-286,0,670,670,138.0,270,1995-09-21,2027-05-31,1,,110,160,2,9,2,1,2,160000,0,31.71232876712329,long,"(0, 2000]"
648,2023-02-01,0,0,,7.0,,,0.0,,9.0,335.0,9.0,,1894.1965811965813,,0.0,0.0,0.0,12.0,335.0,,12.0,0.0,,3.0,3.0,,335.0,9.0,0.0,12.0,0.0,335.0,0.0,,0.0,0.0,,0.0,12.0,0.0,0.0,7.0,,,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,1894.1965811965813,12.0,1.0,1894.1965811965813,,1894.1965811965813,,0.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,,0.0,,12.0,335.0,0.0,1894.1965811965813,0.0,0.0,3.0,0.0,0.0,7.0,,0.0,7.0,0.0,335.0,9.0,1894.1965811965813,,3.0,7.0,7.0,9.0,,,1.0,0.0,,1.0,2012-05-01,2020-10-06,0,2023-10-06,247,2020-10-06,848,90846,0,0,1,0,11-286,0,670,670,138.0,270,1994-09-02,2026-12-05,1,,110,160,2,9,2,4,2,160000,0,32.27945205479452,long,"(0, 2000]"
649,2023-02-01,0,0,,2.0,,,0.0,,9.0,310.2,8.1,,3256.5,,0.0,0.0,211.2,6.6,447.0,,11.0,0.0,,2.0,1.8,,412.8,9.0,0.0,9.9,0.0,447.0,0.0,,0.0,0.0,,0.0,11.0,35.0,0.0,2.2,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,,,,0.0,3256.5,11.0,0.0,2274.9268292682927,,2274.9268292682927,,0.0,5.4,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,1.2,,0.0,,11.0,447.0,0.0,1704.128205128205,0.0,1.0,2.0,0.0,0.0,4.0,,0.0,4.0,0.0,447.0,9.0,391.0,,2.0,2.0,2.8,9.0,,,0.0,0.0,,0.0,2011-09-09,2020-09-03,0,2023-09-03,214,2020-09-03,881,21029,0,0,1,0,11-286,0,670,670,138.0,270,1995-11-12,2026-11-22,1,,110,160,2,9,2,4,2,110000,0,31.04931506849315,long,"(0, 2000]"
650,2023-02-01,0,0,,5.2,,,0.0,,0.0,341.2,0.0,,1784.5564338835438,,0.0,0.0,60.9,5.733333333333333,465.0,,8.0,0.0,,0.0,0.0,,354.6,0.0,0.0,3.2,0.0,354.6,0.0,,0.0,0.0,,0.0,8.0,179.3,355.0,5.2,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.6,,,,0.0,1784.5564338835438,3.2,0.0,304.0,,1784.5564338835438,,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,465.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,6.0,,0.0,6.0,0.0,465.0,0.0,304.0,,0.0,6.0,3.4,0.0,,,1.0,0.0,,0.0,2012-01-09,2020-09-26,0,2023-09-26,237,2020-09-26,858,27492,0,0,1,0,11-286,0,670,670,138.0,270,1995-08-15,2025-02-03,1,,110,160,2,9,2,1,1,160000,0,29.493150684931507,long,"(0, 2000]"
651,2023-02-01,0,0,,2.0,,,0.0,,9.0,314.1333333333333,4.5,,1962.0,,0.0,0.0,262.23333333333335,4.566666666666666,447.0,,11.0,0.0,,2.0,1.0,,354.5,9.0,0.0,6.0,0.0,447.0,0.0,,0.0,0.0,,0.0,11.0,139.6,258.0,5.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,,,,0.0,2119.0982905982905,11.0,0.0,1087.0,,1087.0,,0.0,3.3,0.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.7333333333333333,,0.0,,11.0,447.0,0.0,1087.0,0.0,1.0,2.0,0.0,0.0,8.0,,0.0,8.0,0.0,447.0,9.0,1087.0,,2.0,2.0,5.4,9.0,,,1.0,0.0,,0.0,2021-11-23,2018-12-05,0,2024-11-23,661,2021-11-23,435,96307,0,0,1,0,11-286,0,670,670,138.0,270,1994-10-16,2027-11-02,1,,110,160,2,9,2,4,11,160000,0,33.06849315068493,long,"(0, 2000]"
652,2023-02-01,0,0,,8.0,,,0.0,,0.0,186.23333333333332,0.0,,1362.75,,0.0,0.0,37.63333333333333,1.3333333333333333,465.0,,8.0,0.0,,0.0,0.0,,262.0,0.0,0.0,1.0,0.0,262.0,0.0,,0.0,0.0,,0.0,1.0,43.7,87.4,8.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.5,,,,0.0,1975.2903225806451,1.0,0.0,810.5,,1362.75,,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.4666666666666667,0.0,0.0,0.0,,0.0,,1.0,262.0,0.0,810.5,0.0,1.0,0.0,0.0,0.0,8.0,,0.0,8.0,0.4666666666666667,262.0,0.0,185.0,,0.0,8.0,4.666666666666667,0.0,,,0.4,0.0,,0.0,2012-10-12,2021-05-29,0,2024-05-29,483,2021-05-29,613,76858,0,0,1,0,11-286,0,670,670,138.0,270,1994-05-16,2026-09-26,1,,110,160,2,9,2,4,2,160000,0,32.38630136986301,long,"(0, 2000]"
653,2023-02-01,0,0,,0.0,,,0.0,,0.0,186.0,0.0,,1784.5564338835438,,7.0,0.0,71.06666666666666,6.0,204.0,,6.0,7.0,,0.0,0.0,,159.0,0.0,0.0,6.0,7.0,159.0,2.8,,0.0,0.0,,0.0,6.0,180.9,0.0,0.0,,,1.0,,0.0,0.0,7.0,0.0,0.0,0.0,,,,0.0,2470.233333333333,6.0,0.0,1784.5564338835438,,1784.5564338835438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,6.0,159.0,0.0,1784.5564338835438,0.0,1.0,0.0,0.0,7.0,0.0,,0.0,1.0,0.0,159.0,0.0,1784.5564338835438,,0.0,0.0,0.6,0.0,,,0.0,0.0,,0.0,2012-06-11,2021-06-02,0,2024-06-02,487,2021-06-02,609,103291,0,0,1,0,11-286,0,670,670,138.0,270,1995-01-25,2026-05-06,1,,110,160,2,9,2,4,2,160000,0,31.2986301369863,long,"(0, 2000]"
